status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
NT->DD	0.00009003	0.00034133	0.00004611	0.00006024	0.00010867	0.00005003	0.00037338	0.00015541	0.00007849	0.00017160	0.00001680	0.00005255	0.00015496	0.00001524	0.00008507	0.00006003	0.00004230	0.00011803	0.00007597	0.00017721	0.00034499	0.00022915	0.00037298	0.00010203	0.00016806	0.00003186	0.00006369	0.00035021	0.00029520	0.00013707	0.00009460	0.00004107	0.00017823	0.00022643	0.00012053	0.00008454	0.00005145	0.00017687	0.00023943	0.00014243	0.00004022	0.00009564	0.00013676	0.00003461	0.00004218	0.00014422	0.00003800	0.00007458	0.00015973	0.00012336	0.00004222	0.00031138	0.00020730	0.00004867	0.00005774	0.00013377	0.00002743	0.00018195	0.00003543	0.00015048	0.00006624	0.00003642	0.00019607	0.00006860	0.00011338	0.00012361	0.00006032	0.00015163	0.00025902	0.00024195	0.00014213	0.00025474	0.00007253	0.00012316	0.00009557	0.00025958	0.00013058	0.00006687	0.00013395	0.00015934	0.00007818	0.00023420	0.00008719	0.00006836	0.00009469	0.00033419	0.00013454	0.00007745	0.00002904	0.00013294	0.00024501	0.00011368	0.00004904	0.00005892	0.00013426	0.00016701	0.00007325	0.00013959	0.00012214	0.00017970
NT->EX	0.00000347	0.00001379	0.00009257	0.00001966	0.00008169	0.00022187	0.00002544	0.00002286	0.00004338	0.00002489	0.00004778	0.00001400	0.00000718	0.00009108	0.00039950	0.00000766	0.00002184	0.00020291	0.00008042	0.00031096	0.00000532	0.00008592	0.00000225	0.00026097	0.00002658	0.00012729	0.00002537	0.00020645	0.00004435	0.00011740	0.00006229	0.00013165	0.00002029	0.00006172	0.00007946	0.00006192	0.00002665	0.00001024	0.00032841	0.00003277	0.00001612	0.00003344	0.00003587	0.00001124	0.00001341	0.00001558	0.00006989	0.00008759	0.00004431	0.00014792	0.00000199	0.00003127	0.00011547	0.00018950	0.00003788	0.00002822	0.00005752	0.00010232	0.00018119	0.00001468	0.00013354	0.00002703	0.00004764	0.00004309	0.00003644	0.00003350	0.00000397	0.00000687	0.00005356	0.00004808	0.00000511	0.00013050	0.00000670	0.00001554	0.00009053	0.00001371	0.00001868	0.00000112	0.00001412	0.00014341	0.00001368	0.00004203	0.00000765	0.00003006	0.00004289	0.00003403	0.00003587	0.00005611	0.00008509	0.00005693	0.00015848	0.00001051	0.00003153	0.00003413	0.00001930	0.00000340	0.00002211	0.00002689	0.00003282	0.00015610
VU->LC	0.00130665	0.00154279	0.00170376	0.00198462	0.00122111	0.00178991	0.00115615	0.00134115	0.00186944	0.00081981	0.00133990	0.00132220	0.00134555	0.00119135	0.00171481	0.00241863	0.00213388	0.00096413	0.00147194	0.00211991	0.00117590	0.00129387	0.00157427	0.00156151	0.00141634	0.00134903	0.00180083	0.00186514	0.00134707	0.00131672	0.00096806	0.00116860	0.00141753	0.00233989	0.00154866	0.00159531	0.00216887	0.00222751	0.00144731	0.00151119	0.00213992	0.00178451	0.00212133	0.00188828	0.00117882	0.00204644	0.00207894	0.00176087	0.00209588	0.00157001	0.00137543	0.00188080	0.00123713	0.00201849	0.00113311	0.00139269	0.00094651	0.00177754	0.00221205	0.00152144	0.00127694	0.00162699	0.00120257	0.00203596	0.00199063	0.00112568	0.00130424	0.00161455	0.00201374	0.00163292	0.00154041	0.00226668	0.00130993	0.00193394	0.00132191	0.00120358	0.00123120	0.00198955	0.00148854	0.00124855	0.00193832	0.00144359	0.00199741	0.00148869	0.00157317	0.00129624	0.00183336	0.00182854	0.00171902	0.00162445	0.00103037	0.00150852	0.00175520	0.00233598	0.00110940	0.00179922	0.00117381	0.00201894	0.00130577	0.00170352
VU->NT	0.00681805	0.00580919	0.00742610	0.00604920	0.00731267	0.00651115	0.00776765	0.00646447	0.00657275	0.00560114	0.00743813	0.00661212	0.00689186	0.00717849	0.00737080	0.00612923	0.00637179	0.00765402	0.00788761	0.00715145	0.00666905	0.00720581	0.00590516	0.00528778	0.00655446	0.00685607	0.00621065	0.00557630	0.00647624	0.00849717	0.00828579	0.00757580	0.00752164	0.00638710	0.00653981	0.00634177	0.00748728	0.00699217	0.00795984	0.00700323	0.00546716	0.00727235	0.00612135	0.00796336	0.00661323	0.00817358	0.00874367	0.00741757	0.00784553	0.00593260	0.00565771	0.00677507	0.00680936	0.00753914	0.00658567	0.00760161	0.00679295	0.00685059	0.00674553	0.00723686	0.00729529	0.00627686	0.00602906	0.00625276	0.00747233	0.00638314	0.00840649	0.00651185	0.00565763	0.00764498	0.00750561	0.00635343	0.00617135	0.00713021	0.00741713	0.00693777	0.00746851	0.00663929	0.00864426	0.00799877	0.00797875	0.00682997	0.00752870	0.00881214	0.00593384	0.00656167	0.00670625	0.00720780	0.00708929	0.00649049	0.00559644	0.00691089	0.00728132	0.00662948	0.00702348	0.00729086	0.00545779	0.00732935	0.00765458	0.00721157
VU->EN	0.01010952	0.00732345	0.00778479	0.00946778	0.00817935	0.00986122	0.01003312	0.00747717	0.00840096	0.00861818	0.00773766	0.00976537	0.00945131	0.00633997	0.00814653	0.00961443	0.00790047	0.00762378	0.00772296	0.00913361	0.00925441	0.00786631	0.00822990	0.00885803	0.00971749	0.00972856	0.00951918	0.00823186	0.00767218	0.00797711	0.00906466	0.00925010	0.00774784	0.00775027	0.00825891	0.00756921	0.00836642	0.00844616	0.00623177	0.00901027	0.00877998	0.00962769	0.00916199	0.00871283	0.00814724	0.00932362	0.00945388	0.00990465	0.00884963	0.00884767	0.00797388	0.00794636	0.01033343	0.00816705	0.00987365	0.00733403	0.00794071	0.00761625	0.00919659	0.00739174	0.00776445	0.00824664	0.00944179	0.00822883	0.00884155	0.00777211	0.00891149	0.00827994	0.00874761	0.00926502	0.00752301	0.00746170	0.00669506	0.00876470	0.00867879	0.00919053	0.00768945	0.00848195	0.00856599	0.00845021	0.00834866	0.00859236	0.00853740	0.00842880	0.00884796	0.00953791	0.00799314	0.00836836	0.00916695	0.00900361	0.00827549	0.00894408	0.00946830	0.00835475	0.00799518	0.00731181	0.00803749	0.00811846	0.00833921	0.00955259
VU->CR	0.00167874	0.00117470	0.00177241	0.00118351	0.00108434	0.00130405	0.00099979	0.00163126	0.00120626	0.00137481	0.00141370	0.00133078	0.00134200	0.00126539	0.00058402	0.00109288	0.00143113	0.00141892	0.00118845	0.00110648	0.00145609	0.00116753	0.00137091	0.00104665	0.00142432	0.00115577	0.00094927	0.00093770	0.00117048	0.00099385	0.00101893	0.00148175	0.00112286	0.00112966	0.00124571	0.00075981	0.00117387	0.00139985	0.00138372	0.00096532	0.00088850	0.00113269	0.00090410	0.00102656	0.00105243	0.00139042	0.00100359	0.00181814	0.00110992	0.00096134	0.00124552	0.00116723	0.00072942	0.00176333	0.00124732	0.00157342	0.00162593	0.00094243	0.00135226	0.00124064	0.00182085	0.00146247	0.00078120	0.00176767	0.00110948	0.00099061	0.00098337	0.00080455	0.00078450	0.00114985	0.00118538	0.00129041	0.00089666	0.00097154	0.00072756	0.00122902	0.00124757	0.00082089	0.00136013	0.00090037	0.00071476	0.00082423	0.00130694	0.00089732	0.00095295	0.00099573	0.00144476	0.00117357	0.00153917	0.00089140	0.00099259	0.00161286	0.00073348	0.00084137	0.00119466	0.00119887	0.00085128	0.00132413	0.00111946	0.00117934
VU->DD	0.00013300	0.00004759	0.00010971	0.00005383	0.00016345	0.00019037	0.00029304	0.00026213	0.00016679	0.00017037	0.00010971	0.00022965	0.00021322	0.00010229	0.00005075	0.00033092	0.00029847	0.00017997	0.00030234	0.00012728	0.00010439	0.00013548	0.00018117	0.00011661	0.00013220	0.00024689	0.00011269	0.00013949	0.00073678	0.00002921	0.00023926	0.00012021	0.00004018	0.00023960	0.00022737	0.00048378	0.00007509	0.00018245	0.00014121	0.00027097	0.00004099	0.00010015	0.00003976	0.00034510	0.00018999	0.00021603	0.00014919	0.00005339	0.00056782	0.00009068	0.00029883	0.00016623	0.00003002	0.00023537	0.00009648	0.00024708	0.00013061	0.00012955	0.00012677	0.00025790	0.00021547	0.00003068	0.00035894	0.00006522	0.00017446	0.00018114	0.00010887	0.00032727	0.00016935	0.00013537	0.00021307	0.00004754	0.00026645	0.00033053	0.00011966	0.00017024	0.00012849	0.00009771	0.00023261	0.00017044	0.00010787	0.00002421	0.00009590	0.00008097	0.00048746	0.00016279	0.00005508	0.00012964	0.00003792	0.00020711	0.00017139	0.00008787	0.00006316	0.00006107	0.00005838	0.00011690	0.00015076	0.00012102	0.00029789	0.00004848
VU->EX	0.00001822	0.00012645	0.00004838	0.00001974	0.00010047	0.00010936	0.00002162	0.00013015	0.00006741	0.00000703	0.00001595	0.00008596	0.00005223	0.00012106	0.00003729	0.00002470	0.00002283	0.00005376	0.00002304	0.00001554	0.00002557	0.00006452	0.00028532	0.00004208	0.00000883	0.00005223	0.00013172	0.00003390	0.00012032	0.00003938	0.00001826	0.00001079	0.00003431	0.00017875	0.00005434	0.00000667	0.00008842	0.00003029	0.00002827	0.00001744	0.00005242	0.00007632	0.00013266	0.00003336	0.00042043	0.00004488	0.00003194	0.00002536	0.00017155	0.00002310	0.00001181	0.00006338	0.00020600	0.00001295	0.00004258	0.00029555	0.00002841	0.00009941	0.00006872	0.00007183	0.00008558	0.00002971	0.00003899	0.00014638	0.00009777	0.00012343	0.00002758	0.00004088	0.00001648	0.00001950	0.00015675	0.00002202	0.00008933	0.00004004	0.00011255	0.00001943	0.00004693	0.00004476	0.00004651	0.00005819	0.00008230	0.00005869	0.00008452	0.00004089	0.00021661	0.00010200	0.00005198	0.00011786	0.00014527	0.00006797	0.00010146	0.00004386	0.00013028	0.00006090	0.00032012	0.00000072	0.00002607	0.00001080	0.00004329	0.00009919
EN->LC	0.00008644	0.00021204	0.00015787	0.00007961	0.00018425	0.00059423	0.00056225	0.00037286	0.00023452	0.00027428	0.00093126	0.00043927	0.00033218	0.00016895	0.00015375	0.00015283	0.00074918	0.00060708	0.00038017	0.00025646	0.00110436	0.00012780	0.00017788	0.00010707	0.00031662	0.00011855	0.00009649	0.00044868	0.00017713	0.00064625	0.00030290	0.00038321	0.00019621	0.00037240	0.00015255	0.00034769	0.00054451	0.00035024	0.00026790	0.00022897	0.00008527	0.00013915	0.00052492	0.00020852	0.00026149	0.00062117	0.00060239	0.00032274	0.00033037	0.00043181	0.00038547	0.00006518	0.00032946	0.00032223	0.00023146	0.00044145	0.00089498	0.00031887	0.00025751	0.00078762	0.00010444	0.00038441	0.00029711	0.00038106	0.00032569	0.00021375	0.00010318	0.00009631	0.00022960	0.00024169	0.00048495	0.00019159	0.00017496	0.00035129	0.00018644	0.00014347	0.00029840	0.00020506	0.00070941	0.00032179	0.00018781	0.00009068	0.00039847	0.00053458	0.00010944	0.00035377	0.00027265	0.00057750	0.00062884	0.00024246	0.00038054	0.00077469	0.00018656	0.00105000	0.00011606	0.00018099	0.00028494	0.00023095	0.00011487	0.00022396
EN->NT	0.00277989	0.00201784	0.00275114	0.00191486	0.00258102	0.00232311	0.00172550	0.00188902	0.00221911	0.00254903	0.00245728	0.00166600	0.00265771	0.00291076	0.00283671	0.00231319	0.00302062	0.00337198	0.00239933	0.00231145	0.00337406	0.00226879	0.00244644	0.00198274	0.00295797	0.00248001	0.00152648	0.00189281	0.00219283	0.00197180	0.00416943	0.00214055	0.00223590	0.00219145	0.00289114	0.00205064	0.00232246	0.00189672	0.00165124	0.00334081	0.00227198	0.00158056	0.00183800	0.00225610	0.00312498	0.00311880	0.00221135	0.00239600	0.00293089	0.00291656	0.00277025	0.00225462	0.00215912	0.00404446	0.00238587	0.00158723	0.00189028	0.00235346	0.00399317	0.00300162	0.00285050	0.00308598	0.00246094	0.00260011	0.00271670	0.00232801	0.00189889	0.00241024	0.00260762	0.00265911	0.00289366	0.00152408	0.00253412	0.00215104	0.00258014	0.00254177	0.00336092	0.00254512	0.00231560	0.00157043	0.00252162	0.00286082	0.00246336	0.00254991	0.00273122	0.00329038	0.00190349	0.00130449	0.00253346	0.00160649	0.00290237	0.00188420	0.00245663	0.00350358	0.00295829	0.00206621	0.00223492	0.00183272	0.00208382	0.00182199
EN->VU	0.00961028	0.00966558	0.01064197	0.00841286	0.00927911	0.00904656	0.01064642	0.00925921	0.01293068	0.00739600	0.00911303	0.00869182	0.00945343	0.01021010	0.01039818	0.00861155	0.01284996	0.01242494	0.00841238	0.00933624	0.01153018	0.01058353	0.01001300	0.00963929	0.00892704	0.01257447	0.01088022	0.01023832	0.01092855	0.01098151	0.01138903	0.01123416	0.01060692	0.01206495	0.01246561	0.00927098	0.00998386	0.01110037	0.01184335	0.01174059	0.00736922	0.01077597	0.00994200	0.00926544	0.01050356	0.00984084	0.01166471	0.00858876	0.01142672	0.00992581	0.00728106	0.01203344	0.01113495	0.01032861	0.00986224	0.01049881	0.00811873	0.01107770	0.01210295	0.00774968	0.01131424	0.01107855	0.01145515	0.01291999	0.01128907	0.00980806	0.01210076	0.00836129	0.00778389	0.01109315	0.01018867	0.00990195	0.01106054	0.01156804	0.01163400	0.01102691	0.01034476	0.01115665	0.01121730	0.00946010	0.00883447	0.00839597	0.00977263	0.00970142	0.01184032	0.01132881	0.01159750	0.01135918	0.01072815	0.01038012	0.01027269	0.00955846	0.01025331	0.01159101	0.00908295	0.01035610	0.01313307	0.00845769	0.00781667	0.01087750
