species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Gymnophaps mada	0.00002116	0.00001237	0.00003046	0.00200000
Gymnophaps solomonensis	0.00002097	0.00001245	0.00002985	0.00200000
Gymnophaps stalkeri	0.00002291	0.00001439	0.00003289	0.00220000
Gymnopithys bicolor	0.00003101	0.00002026	0.00004216	0.00300000
Gymnopithys leucaspis	0.00001919	0.00001072	0.00002731	0.00180000
Gymnopithys rufigula	0.00002105	0.00001248	0.00002985	0.00200000
Gymnorhina tibicen	0.00001904	0.00001094	0.00002800	0.00180000
Gymnorhinus cyanocephalus	0.00025330	0.00022212	0.00028473	0.02500000
Gymnoris dentata	0.00002490	0.00001509	0.00003502	0.00240000
Gymnoris pyrgita	0.00003019	0.00001976	0.00004108	0.00290000
Gymnoris superciliaris	0.00002694	0.00001744	0.00003767	0.00260000
Gymnoris xanthocollis	0.00002406	0.00001500	0.00003420	0.00240000
Gypaetus barbatus	0.00010640	0.00008699	0.00012698	0.01050000
Gypohierax angolensis	0.00001891	0.00001084	0.00002742	0.00180000
Gyps africanus	0.00238369	0.00228383	0.00248833	0.21000000
Gyps bengalensis	0.00241653	0.00231404	0.00251825	0.21250000
Gyps coprotheres	0.00059832	0.00054938	0.00064641	0.05830000
Gyps fulvus	0.00002202	0.00001341	0.00003187	0.00210000
Gyps himalayensis	0.00012458	0.00010202	0.00014572	0.01230000
Gyps indicus	0.00235916	0.00225802	0.00245973	0.20750000
Gyps rueppelli	0.00242743	0.00232885	0.00253567	0.21290000
Gyps tenuirostris	0.00232824	0.00222817	0.00243099	0.20520000
Habia atrimaxillaris	0.00063501	0.00058561	0.00068592	0.06170000
Habia carmioli	0.00002208	0.00001291	0.00003109	0.00210000
Habia cristata	0.00002414	0.00001458	0.00003365	0.00230000
Habia frenata	0.00002794	0.00001835	0.00003825	0.00270000
Habia fuscicauda	0.00001895	0.00001086	0.00002756	0.00180000
Habia gutturalis	0.00009557	0.00007663	0.00011441	0.00940000
Habia olivacea	0.00002314	0.00001449	0.00003306	0.00220000
Habia rubica	0.00002534	0.00001566	0.00003541	0.00240000
Habia stolzmanni	0.00002196	0.00001361	0.00003137	0.00210000
Habroptila wallacii	0.00025845	0.00022830	0.00029211	0.02550000
Haematoderus militaris	0.00002494	0.00001546	0.00003528	0.00240000
Haematopus ater	0.00002389	0.00001469	0.00003376	0.00230000
Haematopus chathamensis	0.00064167	0.00059423	0.00069280	0.06240000
Haematopus fuliginosus	0.00002291	0.00001404	0.00003251	0.00220000
Haematopus leucopodus	0.00002310	0.00001368	0.00003214	0.00220000
Haematopus longirostris	0.00001893	0.00001093	0.00002726	0.00180000
Haematopus moquini	0.00002289	0.00001375	0.00003221	0.00220000
Haematopus ostralegus	0.00009728	0.00007874	0.00011706	0.00960000
Haematopus palliatus	0.00002700	0.00001763	0.00003725	0.00260000
Haematopus unicolor	0.00001875	0.00001086	0.00002749	0.00180000
Haematortyx sanguiniceps	0.00002100	0.00001242	0.00003014	0.00200000
Haemorhous cassinii	0.00002399	0.00001513	0.00003374	0.00230000
Haemorhous mexicanus	0.00001710	0.00000960	0.00002551	0.00160000
Haemorhous purpureus	0.00003284	0.00002279	0.00004446	0.00320000
Hafferia fortis	0.00002107	0.00001222	0.00003030	0.00200000
Hafferia immaculata	0.00002001	0.00001182	0.00002914	0.00190000
Hafferia zeledoni	0.00002614	0.00001660	0.00003604	0.00250000
Halcyon albiventris	0.00001890	0.00001120	0.00002772	0.00180000
Halcyon badia	0.00002490	0.00001571	0.00003503	0.00240000
Halcyon chelicuti	0.00004115	0.00002933	0.00005451	0.00400000
Halcyon coromanda	0.00001804	0.00001043	0.00002640	0.00170000
Halcyon cyanoventris	0.00002312	0.00001467	0.00003283	0.00220000
Halcyon gularis	0.00003204	0.00002141	0.00004321	0.00310000
Halcyon leucocephala	0.00001697	0.00000883	0.00002483	0.00160000
Halcyon malimbica	0.00002226	0.00001333	0.00003153	0.00210000
Halcyon pileata	0.00002112	0.00001288	0.00003016	0.00200000
Halcyon senegalensis	0.00002617	0.00001684	0.00003660	0.00250000
Halcyon senegaloides	0.00002609	0.00001650	0.00003678	0.00250000
Halcyon smyrnensis	0.00002707	0.00001719	0.00003710	0.00260000
Haliaeetus albicilla	0.00001695	0.00000949	0.00002541	0.00160000
Haliaeetus leucocephalus	0.00002089	0.00001241	0.00003030	0.00200000
Haliaeetus leucogaster	0.00002005	0.00001147	0.00002914	0.00190000
Haliaeetus leucoryphus	0.00063317	0.00058316	0.00068164	0.06160000
Haliaeetus pelagicus	0.00026252	0.00023147	0.00029484	0.02590000
Haliaeetus sanfordi	0.00025101	0.00021862	0.00028056	0.02480000
Haliaeetus vocifer	0.00002005	0.00001180	0.00002887	0.00190000
Haliaeetus vociferoides	0.00231753	0.00221899	0.00241908	0.20420000
Haliastur indus	0.00002311	0.00001398	0.00003253	0.00220000
Haliastur sphenurus	0.00002302	0.00001423	0.00003229	0.00220000
Halobaena caerulea	0.00002708	0.00001672	0.00003693	0.00260000
Hamirostra melanosternon	0.00002804	0.00001838	0.00003829	0.00270000
Hapalocrex flaviventer	0.00002998	0.00001936	0.00004099	0.00290000
Hapalopsittaca amazonina	0.00026100	0.00023112	0.00029351	0.02570000
Hapalopsittaca fuertesi	0.00228158	0.00218399	0.00237752	0.20150000
Hapalopsittaca melanotis	0.00002996	0.00001941	0.00004113	0.00290000
Hapalopsittaca pyrrhops	0.00029204	0.00025898	0.00032615	0.02880000
Hapaloptila castanea	0.00002183	0.00001338	0.00003141	0.00210000
Haplophaedia assimilis	0.00002703	0.00001727	0.00003753	0.00260000
Haplophaedia aureliae	0.00001898	0.00001130	0.00002814	0.00180000
Haplophaedia lugens	0.00011558	0.00009429	0.00013695	0.01140000
Haplospiza unicolor	0.00001877	0.00001069	0.00002747	0.00180000
Harpactes ardens	0.00002305	0.00001423	0.00003280	0.00220000
Harpactes diardii	0.00009430	0.00007534	0.00011338	0.00930000
Harpactes duvaucelii	0.00011739	0.00009601	0.00013836	0.01160000
Harpactes erythrocephalus	0.00002509	0.00001503	0.00003490	0.00240000
Harpactes fasciatus	0.00002201	0.00001331	0.00003187	0.00210000
Harpactes kasumba	0.00010750	0.00008881	0.00012928	0.01060000
Harpactes oreskios	0.00002188	0.00001328	0.00003151	0.00210000
Harpactes orrhophaeus	0.00010340	0.00008364	0.00012290	0.01020000
Harpactes wardi	0.00012558	0.00010486	0.00014774	0.01240000
Harpactes whiteheadi	0.00011748	0.00009642	0.00013909	0.01160000
Harpagus bidentatus	0.00002792	0.00001800	0.00003844	0.00270000
Harpagus diodon	0.00001799	0.00001010	0.00002624	0.00170000
Harpia harpyja	0.00013344	0.00011129	0.00015651	0.01320000
Harpyopsis novaeguineae	0.00027277	0.00024113	0.00030548	0.02690000
Hartertula flavoviridis	0.00009730	0.00007809	0.00011659	0.00960000
Hartlaubius auratus	0.00001900	0.00001062	0.00002753	0.00180000
Hedydipna collaris	0.00002695	0.00001702	0.00003714	0.00260000
Hedydipna metallica	0.00001996	0.00001142	0.00002889	0.00190000
Hedydipna pallidigaster	0.00063423	0.00058576	0.00068511	0.06170000
Hedydipna platura	0.00002612	0.00001666	0.00003685	0.00250000
Heinrichia calligyna	0.00001804	0.00000987	0.00002611	0.00170000
Heinrichia simplex	0.00010220	0.00008315	0.00012232	0.01010000
Heleia crassirostris	0.00001917	0.00001136	0.00002795	0.00180000
Heleia dohertyi	0.00003392	0.00002293	0.00004579	0.00330000
Heleia goodfellowi	0.00002688	0.00001750	0.00003741	0.00260000
Heleia javanica	0.00002407	0.00001526	0.00003379	0.00230000
Heleia muelleri	0.00011340	0.00009315	0.00013492	0.01120000
Heleia pinaiae	0.00002117	0.00001214	0.00002980	0.00200000
Heleia squamiceps	0.00002287	0.00001402	0.00003241	0.00220000
Heleia squamifrons	0.00002421	0.00001477	0.00003384	0.00230000
Heleia superciliaris	0.00002313	0.00001384	0.00003268	0.00220000
Heleia wallacei	0.00002705	0.00001736	0.00003748	0.00260000
Heliactin bilophus	0.00002796	0.00001743	0.00003822	0.00270000
Heliangelus amethysticollis	0.00003097	0.00002043	0.00004187	0.00300000
Heliangelus clarisse	0.00003186	0.00002099	0.00004327	0.00310000
Heliangelus exortis	0.00002082	0.00001255	0.00003018	0.00200000
Heliangelus mavors	0.00002992	0.00001932	0.00004065	0.00290000
Heliangelus micraster	0.00003594	0.00002497	0.00004842	0.00350000
Heliangelus regalis	0.00063323	0.00058499	0.00068371	0.06170000
Heliangelus spencei	0.00002929	0.00001853	0.00003998	0.00280000
Heliangelus strophianus	0.00002613	0.00001647	0.00003630	0.00250000
Heliangelus viola	0.00002418	0.00001490	0.00003414	0.00230000
Heliangelus zusii	0.00011557	0.00009459	0.00013697	0.01140000
Helicolestes hamatus	0.00002602	0.00001617	0.00003573	0.00250000
Heliobletus contaminatus	0.00002606	0.00001656	0.00003639	0.00250000
Heliodoxa aurescens	0.00002302	0.00001389	0.00003257	0.00220000
Heliodoxa branickii	0.00002588	0.00001608	0.00003572	0.00250000
Heliodoxa gularis	0.00028405	0.00025133	0.00031853	0.02800000
Heliodoxa imperatrix	0.00003106	0.00002034	0.00004219	0.00300000
Heliodoxa jacula	0.00002398	0.00001497	0.00003389	0.00230000
Heliodoxa leadbeateri	0.00001784	0.00001013	0.00002606	0.00170000
Heliodoxa rubinoides	0.00002697	0.00001715	0.00003720	0.00260000
Heliodoxa schreibersii	0.00002803	0.00001847	0.00003882	0.00270000
Heliodoxa whitelyana	0.00001795	0.00001022	0.00002633	0.00170000
Heliodoxa xanthogonys	0.00002403	0.00001475	0.00003345	0.00230000
Heliomaster constantii	0.00002187	0.00001325	0.00003108	0.00210000
Heliomaster furcifer	0.00001804	0.00000999	0.00002672	0.00170000
Heliomaster longirostris	0.00002753	0.00001768	0.00003766	0.00270000
Heliomaster squamosus	0.00002696	0.00001758	0.00003715	0.00260000
Heliopais personatus	0.00059598	0.00054903	0.00064511	0.05800000
Heliornis fulica	0.00003117	0.00002085	0.00004202	0.00300000
Heliothryx auritus	0.00003199	0.00002172	0.00004346	0.00310000
Heliothryx barroti	0.00002188	0.00001323	0.00003116	0.00210000
Hellmayrea gularis	0.00003004	0.00001966	0.00004093	0.00290000
Helmitheros vermivorum	0.00002319	0.00001392	0.00003288	0.00220000
Hemicircus canente	0.00001533	0.00000829	0.00002338	0.00140000
Hemicircus concretus	0.00002699	0.00001735	0.00003708	0.00260000
Hemicircus sordidus	0.00002514	0.00001566	0.00003454	0.00240000
Hemignathus affinis	0.00243105	0.00232878	0.00253221	0.21350000
Hemignathus hanapepe	0.00229758	0.00220042	0.00240047	0.20300000
Hemignathus wilsoni	0.00063412	0.00058287	0.00068428	0.06170000
Hemimacronyx chloris	0.00025710	0.00022580	0.00028861	0.02540000
Hemiphaga chathamensis	0.00025945	0.00022776	0.00029034	0.02560000
Hemiphaga novaeseelandiae	0.00009742	0.00007831	0.00011635	0.00960000
Hemiprocne comata	0.00002732	0.00001766	0.00003776	0.00260000
Hemiprocne coronata	0.00002393	0.00001437	0.00003343	0.00230000
Hemiprocne longipennis	0.00002207	0.00001357	0.00003193	0.00210000
Hemiprocne mystacea	0.00002104	0.00001235	0.00003015	0.00200000
Hemipus hirundinaceus	0.00002421	0.00001444	0.00003360	0.00230000
Hemipus picatus	0.00003195	0.00002112	0.00004253	0.00310000
Hemitesia neumanni	0.00003507	0.00002366	0.00004668	0.00340000
Hemitesia pallidipes	0.00002813	0.00001826	0.00003894	0.00270000
Hemithraupis flavicollis	0.00002696	0.00001756	0.00003740	0.00260000
Hemithraupis guira	0.00002420	0.00001503	0.00003418	0.00230000
Hemithraupis ruficapilla	0.00002696	0.00001709	0.00003688	0.00260000
Hemitriccus cinnamomeipectus	0.00002196	0.00001317	0.00003151	0.00210000
Hemitriccus cohnhafti	0.00011347	0.00009345	0.00013467	0.01120000
Hemitriccus diops	0.00003206	0.00002148	0.00004315	0.00310000
Hemitriccus flammulatus	0.00002209	0.00001348	0.00003176	0.00210000
Hemitriccus furcatus	0.00026452	0.00023337	0.00029693	0.02610000
Hemitriccus granadensis	0.00002580	0.00001661	0.00003585	0.00250000
Hemitriccus griseipectus	0.00002597	0.00001612	0.00003617	0.00250000
Hemitriccus inornatus	0.00002897	0.00001867	0.00003935	0.00280000
Hemitriccus iohannis	0.00002392	0.00001487	0.00003386	0.00230000
Hemitriccus josephinae	0.00003100	0.00002094	0.00004235	0.00300000
Hemitriccus kaempferi	0.00026561	0.00023409	0.00029805	0.02620000
Hemitriccus margaritaceiventer	0.00001915	0.00001083	0.00002743	0.00180000
Hemitriccus minimus	0.00002719	0.00001718	0.00003784	0.00260000
Hemitriccus minor	0.00002898	0.00001887	0.00003931	0.00280000
Hemitriccus mirandae	0.00026757	0.00023540	0.00029935	0.02640000
Hemitriccus nidipendulus	0.00002697	0.00001756	0.00003770	0.00260000
Hemitriccus obsoletus	0.00003398	0.00002263	0.00004524	0.00330000
Hemitriccus orbitatus	0.00010513	0.00008569	0.00012504	0.01040000
Hemitriccus rufigularis	0.00010242	0.00008347	0.00012282	0.01010000
Hemitriccus spodiops	0.00002396	0.00001459	0.00003352	0.00230000
Hemitriccus striaticollis	0.00002001	0.00001183	0.00002915	0.00190000
Hemitriccus zosterops	0.00003101	0.00002079	0.00004195	0.00300000
Hemixos castanonotus	0.00002795	0.00001752	0.00003837	0.00270000
Hemixos cinereus	0.00002720	0.00001756	0.00003746	0.00260000
Hemixos connectens	0.00002901	0.00001854	0.00003928	0.00280000
Hemixos flavala	0.00002511	0.00001594	0.00003536	0.00240000
Henicopernis infuscatus	0.00026671	0.00023505	0.00030003	0.02630000
Henicopernis longicauda	0.00002792	0.00001760	0.00003825	0.00270000
Henicophaps albifrons	0.00002996	0.00002026	0.00004144	0.00290000
Henicophaps foersteri	0.00024607	0.00021585	0.00027780	0.02430000
Henicorhina anachoreta	0.00011862	0.00009688	0.00013926	0.01170000
Henicorhina leucophrys	0.00001908	0.00001091	0.00002779	0.00180000
Henicorhina leucoptera	0.00012044	0.00009927	0.00014178	0.01190000
Henicorhina leucosticta	0.00002712	0.00001673	0.00003708	0.00260000
Henicorhina negreti	0.00023115	0.00020176	0.00026070	0.02280000
Herpetotheres cachinnans	0.00002999	0.00001962	0.00004026	0.00290000
Herpsilochmus atricapillus	0.00002890	0.00001871	0.00003940	0.00280000
Herpsilochmus axillaris	0.00027271	0.00023946	0.00030522	0.02690000
Herpsilochmus dorsimaculatus	0.00002587	0.00001670	0.00003654	0.00250000
Herpsilochmus dugandi	0.00003419	0.00002292	0.00004539	0.00330000
Herpsilochmus gentryi	0.00001687	0.00000909	0.00002535	0.00160000
Herpsilochmus longirostris	0.00001678	0.00000949	0.00002528	0.00160000
Herpsilochmus motacilloides	0.00011560	0.00009458	0.00013568	0.01140000
Herpsilochmus parkeri	0.00061395	0.00056708	0.00066537	0.05980000
Herpsilochmus pectoralis	0.00026042	0.00022658	0.00029077	0.02570000
Herpsilochmus pileatus	0.00028002	0.00024829	0.00031376	0.02760000
Herpsilochmus praedictus	0.00003112	0.00002012	0.00004121	0.00300000
Herpsilochmus roraimae	0.00002194	0.00001344	0.00003128	0.00210000
Herpsilochmus rufimarginatus	0.00002895	0.00001909	0.00003955	0.00280000
Herpsilochmus scapularis	0.00002307	0.00001433	0.00003304	0.00220000
Herpsilochmus sellowi	0.00001996	0.00001166	0.00002885	0.00190000
Herpsilochmus stictocephalus	0.00002995	0.00001876	0.00004029	0.00290000
Herpsilochmus sticturus	0.00002331	0.00001473	0.00003327	0.00220000
Herpsilochmus stotzi	0.00001823	0.00001012	0.00002662	0.00170000
Hesperiphona abeillei	0.00002408	0.00001557	0.00003415	0.00230000
Hesperiphona vespertina	0.00027479	0.00024314	0.00030807	0.02710000
Heterocercus aurantiivertex	0.00001909	0.00001094	0.00002737	0.00180000
Heterocercus flavivertex	0.00002110	0.00001267	0.00003005	0.00200000
Heterocercus linteatus	0.00002210	0.00001353	0.00003177	0.00210000
Heteroglaux blewitti	0.00062476	0.00057585	0.00067445	0.06070000
Heteromirafra archeri	0.00238841	0.00228533	0.00248869	0.21020000
Heteromirafra ruddi	0.00065237	0.00060041	0.00069984	0.06350000
Heteromunia pectoralis	0.00002798	0.00001803	0.00003840	0.00270000
Heteromyias albispecularis	0.00001710	0.00000953	0.00002496	0.00160000
Heteromyias armiti	0.00001597	0.00000844	0.00002393	0.00150000
Heteromyias cinereifrons	0.00002618	0.00001669	0.00003666	0.00250000
Heteronetta atricapilla	0.00002010	0.00001153	0.00002874	0.00190000
Heterophasia auricularis	0.00002893	0.00001816	0.00003937	0.00280000
Heterophasia capistrata	0.00002779	0.00001794	0.00003831	0.00270000
Heterophasia desgodinsi	0.00001993	0.00001157	0.00002880	0.00190000
Heterophasia gracilis	0.00002994	0.00001931	0.00004037	0.00290000
Heterophasia melanoleuca	0.00003301	0.00002239	0.00004463	0.00320000
Heterophasia picaoides	0.00002500	0.00001560	0.00003481	0.00240000
Heterophasia pulchella	0.00003107	0.00002048	0.00004250	0.00300000
Heteroscenes pallidus	0.00002487	0.00001567	0.00003505	0.00240000
Heterospingus rubrifrons	0.00001506	0.00000817	0.00002277	0.00140000
Heterospingus xanthopygius	0.00001407	0.00000667	0.00002139	0.00130000
Heterotetrax humilis	0.00009718	0.00007885	0.00011788	0.00960000
Heterotetrax rueppelii	0.00001894	0.00001089	0.00002716	0.00180000
Heterotetrax vigorsii	0.00002510	0.00001606	0.00003545	0.00240000
Heteroxenicus stellatus	0.00001900	0.00001114	0.00002722	0.00180000
Hieraaetus ayresii	0.00002589	0.00001656	0.00003577	0.00250000
Hieraaetus morphnoides	0.00002301	0.00001397	0.00003237	0.00220000
Hieraaetus pennatus	0.00002214	0.00001303	0.00003167	0.00210000
Hieraaetus wahlbergi	0.00001785	0.00000992	0.00002620	0.00170000
Hieraaetus weiskei	0.00002399	0.00001461	0.00003371	0.00230000
Hierococcyx bocki	0.00002513	0.00001585	0.00003510	0.00240000
Hierococcyx fugax	0.00003126	0.00002072	0.00004260	0.00300000
Hierococcyx hyperythrus	0.00002509	0.00001554	0.00003492	0.00240000
Hierococcyx nisicolor	0.00002207	0.00001323	0.00003118	0.00210000
Hierococcyx pectoralis	0.00002510	0.00001587	0.00003540	0.00240000
Hierococcyx sparverioides	0.00001712	0.00000944	0.00002563	0.00160000
Hierococcyx vagans	0.00013454	0.00011214	0.00015727	0.01330000
Hierococcyx varius	0.00002684	0.00001669	0.00003726	0.00260000
Himantopus himantopus	0.00002696	0.00001726	0.00003770	0.00260000
Himantopus novaezelandiae	0.00240761	0.00230544	0.00251181	0.21110000
Himantornis haematopus	0.00002789	0.00001827	0.00003824	0.00270000
Himatione sanguinea	0.00002597	0.00001640	0.00003611	0.00250000
Hippolais icterina	0.00001704	0.00000926	0.00002523	0.00160000
Hippolais languida	0.00002296	0.00001394	0.00003285	0.00220000
Hippolais olivetorum	0.00001692	0.00000910	0.00002483	0.00160000
Hippolais polyglotta	0.00003204	0.00002185	0.00004354	0.00310000
Hirundapus caudacutus	0.00002616	0.00001703	0.00003586	0.00250000
Hirundapus celebensis	0.00002498	0.00001537	0.00003469	0.00240000
Hirundapus cochinchinensis	0.00002597	0.00001605	0.00003597	0.00250000
Hirundapus giganteus	0.00002813	0.00001793	0.00003911	0.00270000
Hirundinea bellicosa	0.00002790	0.00001851	0.00003888	0.00270000
Hirundinea ferruginea	0.00003400	0.00002300	0.00004532	0.00330000
Hirundo aethiopica	0.00001790	0.00001015	0.00002645	0.00170000
Hirundo albigularis	0.00002895	0.00001864	0.00003911	0.00280000
Hirundo angolensis	0.00002489	0.00001521	0.00003481	0.00240000
Hirundo atrocaerulea	0.00024184	0.00021188	0.00027203	0.02390000
Hirundo dimidiata	0.00001796	0.00001021	0.00002670	0.00170000
Hirundo javanica	0.00002794	0.00001749	0.00003816	0.00270000
Hirundo leucosoma	0.00002505	0.00001546	0.00003476	0.00240000
Hirundo lucida	0.00002391	0.00001463	0.00003321	0.00230000
Hirundo megaensis	0.00026324	0.00023280	0.00029632	0.02600000
Hirundo neoxena	0.00002227	0.00001335	0.00003150	0.00210000
Hirundo nigrita	0.00002920	0.00001920	0.00003972	0.00280000
Hirundo nigrorufa	0.00002409	0.00001525	0.00003402	0.00230000
Hirundo rustica	0.00002894	0.00001880	0.00003911	0.00280000
Hirundo smithii	0.00002707	0.00001735	0.00003734	0.00260000
Hirundo tahitica	0.00001897	0.00001119	0.00002804	0.00180000
Histrionicus histrionicus	0.00002299	0.00001374	0.00003308	0.00220000
Histurgops ruficauda	0.00002998	0.00001992	0.00004120	0.00290000
Hodgsonius phaenicuroides	0.00002192	0.00001347	0.00003126	0.00210000
Hoploxypterus cayanus	0.00002289	0.00001380	0.00003260	0.00220000
Horizocerus albocristatus	0.00002019	0.00001179	0.00002903	0.00190000
Horizocerus cassini	0.00002273	0.00001366	0.00003252	0.00220000
Horizocerus granti	0.00002317	0.00001440	0.00003271	0.00220000
Horizocerus hartlaubi	0.00001804	0.00001023	0.00002632	0.00170000
Horornis acanthizoides	0.00002873	0.00001893	0.00003974	0.00280000
Horornis annae	0.00002412	0.00001460	0.00003344	0.00230000
Horornis brunnescens	0.00002397	0.00001509	0.00003375	0.00230000
Horornis canturians	0.00002612	0.00001647	0.00003629	0.00250000
Horornis carolinae	0.00011332	0.00009296	0.00013435	0.01120000
Horornis diphone	0.00002695	0.00001760	0.00003758	0.00260000
Horornis flavolivaceus	0.00002799	0.00001778	0.00003862	0.00270000
Horornis fortipes	0.00001821	0.00001061	0.00002697	0.00170000
Horornis haddeni	0.00011447	0.00009350	0.00013573	0.01130000
Horornis parens	0.00003617	0.00002478	0.00004785	0.00350000
Horornis ruficapilla	0.00002354	0.00001491	0.00003341	0.00240000
Horornis seebohmi	0.00002208	0.00001367	0.00003129	0.00210000
Houbaropsis bengalensis	0.00244656	0.00235125	0.00255564	0.21480000
Humblotia flavirostris	0.00058308	0.00053329	0.00062926	0.05690000
Hydrobates castro	0.00001483	0.00000782	0.00002265	0.00140000
Hydrobates cheimomnestes	0.00026825	0.00023581	0.00029937	0.02640000
Hydrobates furcatus	0.00002325	0.00001391	0.00003311	0.00220000
Hydrobates homochroa	0.00068628	0.00063343	0.00073723	0.06660000
Hydrobates hornbyi	0.00011227	0.00009235	0.00013379	0.01110000
Hydrobates jabejabe	0.00002581	0.00001602	0.00003594	0.00250000
Hydrobates leucorhous	0.00027267	0.00024098	0.00030524	0.02690000
Hydrobates macrodactylus	0.00232531	0.00222353	0.00242424	0.20530000
Hydrobates markhami	0.00009515	0.00007646	0.00011423	0.00940000
Hydrobates matsudairae	0.00024823	0.00021792	0.00027848	0.02450000
Hydrobates melania	0.00003023	0.00002008	0.00004095	0.00290000
Hydrobates microsoma	0.00001596	0.00000849	0.00002362	0.00150000
Hydrobates monorhis	0.00010120	0.00008249	0.00012117	0.01000000
Hydrobates monteiroi	0.00027771	0.00024439	0.00030983	0.02740000
Hydrobates pelagicus	0.00001805	0.00001052	0.00002644	0.00170000
Hydrobates socorroensis	0.00064289	0.00059400	0.00069314	0.06260000
Hydrobates tethys	0.00002794	0.00001771	0.00003825	0.00270000
Hydrobates tristrami	0.00001772	0.00001022	0.00002625	0.00170000
Hydrochous gigas	0.00011744	0.00009704	0.00013945	0.01160000
Hydrocoloeus minutus	0.00002687	0.00001713	0.00003681	0.00260000
Hydrophasianus chirurgus	0.00002511	0.00001561	0.00003476	0.00240000
Hydroprogne caspia	0.00002486	0.00001561	0.00003492	0.00240000
Hydropsalis cayennensis	0.00001999	0.00001203	0.00002891	0.00190000
Hydropsalis climacocerca	0.00002313	0.00001440	0.00003259	0.00220000
Hydropsalis maculicaudus	0.00002604	0.00001673	0.00003656	0.00250000
Hydropsalis torquata	0.00003211	0.00002173	0.00004360	0.00310000
Hydrornis baudii	0.00026755	0.00023592	0.00029946	0.02640000
Hydrornis caeruleus	0.00011342	0.00009200	0.00013457	0.01120000
Hydrornis cyaneus	0.00002600	0.00001647	0.00003609	0.00250000
Hydrornis elliotii	0.00002733	0.00001739	0.00003732	0.00260000
Hydrornis guajanus	0.00002196	0.00001306	0.00003156	0.00210000
Hydrornis gurneyi	0.00238704	0.00228656	0.00248894	0.20930000
Hydrornis irena	0.00013370	0.00011130	0.00015654	0.01320000
Hydrornis nipalensis	0.00002089	0.00001258	0.00002997	0.00200000
Hydrornis oatesi	0.00002108	0.00001230	0.00003022	0.00200000
Hydrornis phayrei	0.00002505	0.00001597	0.00003519	0.00240000
Hydrornis schneideri	0.00024845	0.00021696	0.00027914	0.02450000
Hydrornis schwaneri	0.00002302	0.00001378	0.00003239	0.00220000
Hydrornis soror	0.00002599	0.00001622	0.00003628	0.00250000
Hylatomus fuscipennis	0.00001705	0.00000930	0.00002530	0.00160000
Hylatomus galeatus	0.00012572	0.00010393	0.00014728	0.01240000
Hylatomus lineatus	0.00002006	0.00001199	0.00002911	0.00190000
Hylatomus pileatus	0.00002609	0.00001658	0.00003624	0.00250000
Hylatomus schulzii	0.00009821	0.00007880	0.00011690	0.00970000
Hylexetastes perrotii	0.00003096	0.00002055	0.00004176	0.00300000
Hylexetastes stresemanni	0.00002618	0.00001650	0.00003616	0.00250000
Hylia prasina	0.00003404	0.00002270	0.00004521	0.00330000
Hyliota australis	0.00001617	0.00000841	0.00002402	0.00150000
Hyliota flavigaster	0.00001899	0.00001079	0.00002765	0.00180000
Hyliota usambara	0.00063715	0.00058868	0.00068839	0.06190000
Hyliota violacea	0.00002513	0.00001607	0.00003542	0.00240000
Hylocharis chrysura	0.00002712	0.00001734	0.00003751	0.00260000
Hylocharis cyanus	0.00002525	0.00001619	0.00003547	0.00240000
Hylocharis eliciae	0.00001711	0.00000935	0.00002493	0.00160000
Hylocichla mustelina	0.00011336	0.00009276	0.00013481	0.01120000
Hylocitrea bonensis	0.00002680	0.00001705	0.00003703	0.00260000
Hylocitrea bonthaina	0.00060101	0.00055387	0.00064927	0.05850000
Hylomanes momotula	0.00001800	0.00001007	0.00002650	0.00170000
Hylonympha macrocerca	0.00059332	0.00054616	0.00064287	0.05780000
Hylopezus auricularis	0.00026143	0.00023093	0.00029386	0.02580000
Hylopezus berlepschi	0.00001994	0.00001155	0.00002898	0.00190000
Hylopezus dives	0.00001917	0.00001139	0.00002791	0.00180000
Hylopezus fulviventris	0.00002702	0.00001688	0.00003745	0.00260000
Hylopezus macularius	0.00002519	0.00001592	0.00003534	0.00240000
Hylopezus nattereri	0.00002495	0.00001596	0.00003511	0.00240000
Hylopezus ochroleucus	0.00011247	0.00009247	0.00013360	0.01110000
Hylopezus perspicillatus	0.00002781	0.00001792	0.00003805	0.00270000
Hylophilus amaurocephalus	0.00001993	0.00001163	0.00002896	0.00190000
Hylophilus brunneiceps	0.00002413	0.00001485	0.00003391	0.00230000
Hylophilus flavipes	0.00002004	0.00001159	0.00002922	0.00190000
Hylophilus griseiventris	0.00002312	0.00001441	0.00003250	0.00220000
Hylophilus insularis	0.00001484	0.00000771	0.00002250	0.00140000
Hylophilus olivaceus	0.00009241	0.00007423	0.00011162	0.00910000
Hylophilus pectoralis	0.00002298	0.00001380	0.00003240	0.00220000
Hylophilus poicilotis	0.00002883	0.00001825	0.00003960	0.00280000
Hylophilus semicinereus	0.00002396	0.00001459	0.00003379	0.00230000
Hylophilus thoracicus	0.00001983	0.00001156	0.00002870	0.00190000
Hylophilus viridiflavus	0.00002110	0.00001302	0.00003049	0.00200000
Hylophylax naevioides	0.00002187	0.00001292	0.00003058	0.00210000
Hylophylax naevius	0.00002306	0.00001415	0.00003266	0.00220000
Hylophylax punctulatus	0.00002109	0.00001290	0.00003000	0.00200000
Hylopsar cupreocauda	0.00009857	0.00007969	0.00011860	0.00970000
